Time [Sec] - Base	g - Base	Time [Sec] - Ground	g - Ground
9.0454	-0,074	9.0454	-0,035
9.0456	-0,080	9.0456	-0,023
9.0458	-0,085	9.0458	-0,000
9.046	-0,089	9.046	0,037
9.0462	-0,091	9.0462	0,091
9.0464	-0,093	9.0464	0,162
9.0466	-0,094	9.0466	0,251
9.0468	-0,095	9.0468	0,353
9.047	-0,098	9.047	0,466
9.0472	-0,101	9.0472	0,582
9.0474	-0,106	9.0474	0,694
9.0476	-0,112	9.0476	0,790
9.0478	-0,119	9.0478	0,862
9.048	-0,128	9.048	0,900
9.0482	-0,137	9.0482	0,893
9.0484	-0,145	9.0484	0,835
9.0486	-0,152	9.0486	0,720
9.0488	-0,157	9.0488	0,546
9.049	-0,158	9.049	0,314
9.0492	-0,156	9.0492	0,032
9.0494	-0,148	9.0494	-0,292
9.0496	-0,137	9.0496	-0,644
9.0498	-0,122	9.0498	-1,006
9.05	-0,103	9.05	-1,359
9.0502	-0,082	9.0502	-1,684
9.0504	-0,061	9.0504	-1,961
9.0506	-0,041	9.0506	-2,173
9.0508	-0,023	9.0508	-2,305
9.051	-0,009	9.051	-2,350
9.0512	0,000	9.0512	-2,304
9.0514	0,005	9.0514	-2,171
9.0516	0,006	9.0516	-1,959
9.0518	0,003	9.0518	-1,683
9.052	-0,001	9.052	-1,360
9.0522	-0,005	9.0522	-1,011
9.0524	-0,006	9.0524	-0,656
9.0526	-0,003	9.0526	-0,314
9.0528	0,006	9.0528	-0,002
9.053	0,022	9.053	0,268
9.0532	0,045	9.0532	0,488
9.0534	0,074	9.0534	0,653
9.0536	0,107	9.0536	0,765
9.0538	0,143	9.0538	0,827
9.054	0,177	9.054	0,845
9.0542	0,207	9.0542	0,827
9.0544	0,230	9.0544	0,779
9.0546	0,242	9.0546	0,709
9.0548	0,242	9.0548	0,623
9.055	0,230	9.055	0,525
9.0552	0,204	9.0552	0,421
9.0554	0,167	9.0554	0,314
9.0556	0,121	9.0556	0,207
9.0558	0,070	9.0558	0,103
9.056	0,016	9.056	0,007
9.0562	-0,037	9.0562	-0,079
9.0564	-0,084	9.0564	-0,152
9.0566	-0,125	9.0566	-0,211
9.0568	-0,155	9.0568	-0,255
9.057	-0,176	9.057	-0,286
9.0572	-0,187	9.0572	-0,309
9.0574	-0,189	9.0574	-0,328
9.0576	-0,185	9.0576	-0,351
9.0578	-0,177	9.0578	-0,385
9.058	-0,168	9.058	-0,436
9.0582	-0,160	9.0582	-0,507
9.0584	-0,156	9.0584	-0,599
9.0586	-0,156	9.0586	-0,711
9.0588	-0,161	9.0588	-0,835
9.059	-0,171	9.059	-0,961
9.0592	-0,185	9.0592	-1,079
9.0594	-0,199	9.0594	-1,177
9.0596	-0,213	9.0596	-1,242
9.0598	-0,223	9.0598	-1,268
9.06	-0,228	9.06	-1,249
9.0602	-0,225	9.0602	-1,187
9.0604	-0,213	9.0604	-1,089
9.0606	-0,193	9.0606	-0,966
9.0608	-0,164	9.0608	-0,831
9.061	-0,128	9.061	-0,701
9.0612	-0,087	9.0612	-0,592
9.0614	-0,042	9.0614	-0,516
9.0616	0,003	9.0616	-0,482
9.0618	0,045	9.0618	-0,494
9.062	0,085	9.062	-0,548
9.0622	0,118	9.0622	-0,635
9.0624	0,145	9.0624	-0,742
9.0626	0,165	9.0626	-0,853
9.0628	0,178	9.0628	-0,952
9.063	0,184	9.063	-1,025
9.0632	0,186	9.0632	-1,061
9.0634	0,184	9.0634	-1,055
9.0636	0,180	9.0636	-1,007
9.0638	0,175	9.0638	-0,924
9.064	0,170	9.064	-0,817
9.0642	0,167	9.0642	-0,699
9.0644	0,164	9.0644	-0,586
9.0646	0,164	9.0646	-0,488
9.0648	0,164	9.0648	-0,417
9.065	0,165	9.065	-0,376
9.0652	0,166	9.0652	-0,364
9.0654	0,166	9.0654	-0,374
9.0656	0,164	9.0656	-0,394
9.0658	0,159	9.0658	-0,412
9.066	0,152	9.066	-0,412
9.0662	0,141	9.0662	-0,382
9.0664	0,127	9.0664	-0,313
9.0666	0,110	9.0666	-0,202
9.0668	0,091	9.0668	-0,052
9.067	0,070	9.067	0,128
9.0672	0,048	9.0672	0,325
9.0674	0,026	9.0674	0,522
9.0676	0,006	9.0676	0,701
9.0678	-0,014	9.0678	0,847
9.068	-0,031	9.068	0,946
9.0682	-0,045	9.0682	0,993
9.0684	-0,057	9.0684	0,985
9.0686	-0,066	9.0686	0,930
9.0688	-0,073	9.0688	0,838
9.069	-0,077	9.069	0,724
9.0692	-0,079	9.0692	0,603
9.0694	-0,079	9.0694	0,494
9.0696	-0,077	9.0696	0,407
9.0698	-0,074	9.0698	0,352
9.07	-0,069	9.07	0,332
9.0702	-0,063	9.0702	0,345
9.0704	-0,056	9.0704	0,382
9.0706	-0,047	9.0706	0,432
9.0708	-0,037	9.0708	0,482
9.071	-0,027	9.071	0,517
9.0712	-0,016	9.0712	0,528
9.0714	-0,006	9.0714	0,505
9.0716	0,002	9.0716	0,445
9.0718	0,009	9.0718	0,351
9.072	0,012	9.072	0,229
9.0722	0,012	9.0722	0,089
9.0724	0,009	9.0724	-0,057
9.0726	0,003	9.0726	-0,196
9.0728	-0,006	9.0728	-0,316
9.073	-0,015	9.073	-0,406
9.0732	-0,025	9.0732	-0,461
9.0734	-0,032	9.0734	-0,478
9.0736	-0,036	9.0736	-0,459
9.0738	-0,036	9.0738	-0,409
9.074	-0,030	9.074	-0,335
9.0742	-0,018	9.0742	-0,248
9.0744	-0,002	9.0744	-0,156
9.0746	0,019	9.0746	-0,069
9.0748	0,041	9.0748	0,005
9.075	0,064	9.075	0,061
9.0752	0,084	9.0752	0,096
9.0754	0,099	9.0754	0,110
9.0756	0,108	9.0756	0,104
9.0758	0,110	9.0758	0,081
9.076	0,104	9.076	0,047
9.0762	0,091	9.0762	0,008
9.0764	0,074	9.0764	-0,032
9.0766	0,054	9.0766	-0,067
9.0768	0,034	9.0768	-0,093
9.077	0,016	9.077	-0,107
9.0772	0,002	9.0772	-0,108
9.0774	-0,005	9.0774	-0,096
9.0776	-0,005	9.0776	-0,074
9.0778	0,001	9.0778	-0,044
9.078	0,014	9.078	-0,010
9.0782	0,030	9.0782	0,025
9.0784	0,049	9.0784	0,055
9.0786	0,066	9.0786	0,080
9.0788	0,082	9.0788	0,097
9.079	0,092	9.079	0,107
9.0792	0,097	9.0792	0,112
9.0794	0,095	9.0794	0,114
9.0796	0,089	9.0796	0,119
9.0798	0,077	9.0798	0,131
9.08	0,063	9.08	0,154
9.0802	0,048	9.0802	0,191
9.0804	0,034	9.0804	0,244
9.0806	0,022	9.0806	0,312
9.0808	0,013	9.0808	0,392
9.081	0,008	9.081	0,477
9.0812	0,006	9.0812	0,561
9.0814	0,007	9.0814	0,635
9.0816	0,009	9.0816	0,690
9.0818	0,012	9.0818	0,719
9.082	0,013	9.082	0,716
9.0822	0,013	9.0822	0,680
9.0824	0,011	9.0824	0,610
9.0826	0,006	9.0826	0,512
9.0828	-0,001	9.0828	0,394
9.083	-0,009	9.083	0,265
9.0832	-0,017	9.0832	0,136
9.0834	-0,025	9.0834	0,020
9.0836	-0,031	9.0836	-0,075
9.0838	-0,036	9.0838	-0,139
9.084	-0,039	9.084	-0,169
9.0842	-0,040	9.0842	-0,163
9.0844	-0,041	9.0844	-0,125
9.0846	-0,042	9.0846	-0,061
9.0848	-0,043	9.0848	0,021
9.085	-0,047	9.085	0,111
9.0852	-0,052	9.0852	0,199
9.0854	-0,060	9.0854	0,275
9.0856	-0,070	9.0856	0,333
9.0858	-0,082	9.0858	0,367
9.086	-0,094	9.086	0,376
9.0862	-0,106	9.0862	0,361
9.0864	-0,117	9.0864	0,325
9.0866	-0,125	9.0866	0,275
9.0868	-0,130	9.0868	0,217
9.087	-0,131	9.087	0,157
9.0872	-0,129	9.0872	0,102
9.0874	-0,123	9.0874	0,057
9.0876	-0,115	9.0876	0,023
9.0878	-0,105	9.0878	0,002
9.088	-0,094	9.088	-0,006
9.0882	-0,083	9.0882	-0,004
9.0884	-0,073	9.0884	0,005
9.0886	-0,065	9.0886	0,017
9.0888	-0,058	9.0888	0,028
9.089	-0,053	9.089	0,037
9.0892	-0,049	9.0892	0,042
9.0894	-0,047	9.0894	0,040
9.0896	-0,044	9.0896	0,034
9.0898	-0,041	9.0898	0,023
9.09	-0,036	9.09	0,009
9.0902	-0,030	9.0902	-0,005
9.0904	-0,022	9.0904	-0,019
9.0906	-0,013	9.0906	-0,031
9.0908	-0,002	9.0908	-0,042
9.091	0,009	9.091	-0,050
9.0912	0,020	9.0912	-0,058
9.0914	0,030	9.0914	-0,065
9.0916	0,037	9.0916	-0,075
9.0918	0,041	9.0918	-0,087
9.092	0,041	9.092	-0,102
9.0922	0,038	9.0922	-0,120
9.0924	0,030	9.0924	-0,141
9.0926	0,020	9.0926	-0,162
9.0928	0,007	9.0928	-0,182
9.093	-0,008	9.093	-0,196
9.0932	-0,022	9.0932	-0,203
9.0934	-0,035	9.0934	-0,201
9.0936	-0,046	9.0936	-0,186
9.0938	-0,054	9.0938	-0,160
9.094	-0,058	9.094	-0,122
9.0942	-0,057	9.0942	-0,076
9.0944	-0,053	9.0944	-0,023
9.0946	-0,046	9.0946	0,032
9.0948	-0,037	9.0948	0,083
9.095	-0,027	9.095	0,128
9.0952	-0,017	9.0952	0,161
9.0954	-0,008	9.0954	0,180
9.0956	-0,002	9.0956	0,185
9.0958	0,001	9.0958	0,175
9.096	0,001	9.096	0,154
9.0962	-0,004	9.0962	0,126
9.0964	-0,011	9.0964	0,096
9.0966	-0,020	9.0966	0,069
9.0968	-0,032	9.0968	0,051
9.097	-0,044	9.097	0,046
9.0972	-0,055	9.0972	0,055
9.0974	-0,065	9.0974	0,080
9.0976	-0,073	9.0976	0,116
9.0978	-0,079	9.0978	0,160
9.098	-0,083	9.098	0,205
9.0982	-0,084	9.0982	0,242
9.0984	-0,084	9.0984	0,265
9.0986	-0,083	9.0986	0,268
9.0988	-0,082	9.0988	0,249
9.099	-0,081	9.099	0,206
9.0992	-0,081	9.0992	0,145
9.0994	-0,082	9.0994	0,074
9.0996	-0,085	9.0996	0,005
9.0998	-0,088	9.0998	-0,049
9.1	-0,093	9.1	-0,073
9.1002	-0,098	9.1002	-0,054
9.1004	-0,102	9.1004	0,017
9.1006	-0,105	9.1006	0,146
9.1008	-0,107	9.1008	0,330
9.101	-0,105	9.101	0,559
9.1012	-0,102	9.1012	0,819
9.1014	-0,095	9.1014	1,086
9.1016	-0,086	9.1016	1,336
9.1018	-0,074	9.1018	1,540
9.102	-0,061	9.102	1,674
9.1022	-0,046	9.1022	1,715
9.1024	-0,030	9.1024	1,651
9.1026	-0,014	9.1026	1,476
9.1028	0,003	9.1028	1,196
9.103	0,019	9.103	0,826
9.1032	0,034	9.1032	0,393
9.1034	0,049	9.1034	-0,072
9.1036	0,063	9.1036	-0,534
9.1038	0,077	9.1038	-0,957
9.104	0,091	9.104	-1,309
9.1042	0,104	9.1042	-1,565
9.1044	0,117	9.1044	-1,710
9.1046	0,129	9.1046	-1,740
9.1048	0,140	9.1048	-1,660
9.105	0,150	9.105	-1,487
9.1052	0,158	9.1052	-1,244
9.1054	0,165	9.1054	-0,960
9.1056	0,169	9.1056	-0,665
9.1058	0,172	9.1058	-0,384
9.106	0,172	9.106	-0,140
9.1062	0,171	9.1062	0,052
9.1064	0,167	9.1064	0,187
9.1066	0,162	9.1066	0,267
9.1068	0,156	9.1068	0,299
9.107	0,149	9.107	0,296
9.1072	0,142	9.1072	0,272
9.1074	0,135	9.1074	0,242
9.1076	0,127	9.1076	0,215
9.1078	0,120	9.1078	0,197
9.108	0,112	9.108	0,187
9.1082	0,105	9.1082	0,180
9.1084	0,097	9.1084	0,170
9.1086	0,088	9.1086	0,146
9.1088	0,079	9.1088	0,099
9.109	0,070	9.109	0,026
9.1092	0,060	9.1092	-0,072
9.1094	0,051	9.1094	-0,191
9.1096	0,041	9.1096	-0,317
9.1098	0,032	9.1098	-0,435
9.11	0,023	9.11	-0,525
9.1102	0,015	9.1102	-0,571
9.1104	0,007	9.1104	-0,559
9.1106	0,000	9.1106	-0,482
9.1108	-0,007	9.1108	-0,341
9.111	-0,013	9.111	-0,146
9.1112	-0,020	9.1112	0,087
9.1114	-0,027	9.1114	0,332
9.1116	-0,034	9.1116	0,564
9.1118	-0,042	9.1118	0,758
9.112	-0,049	9.112	0,891
9.1122	-0,056	9.1122	0,950
9.1124	-0,062	9.1124	0,930
9.1126	-0,066	9.1126	0,837
9.1128	-0,068	9.1128	0,687
9.113	-0,067	9.113	0,502
9.1132	-0,064	9.1132	0,309
9.1134	-0,058	9.1134	0,136
9.1136	-0,049	9.1136	0,007
9.1138	-0,039	9.1138	-0,062
9.114	-0,026	9.114	-0,063
9.1142	-0,014	9.1142	0,002
9.1144	-0,001	9.1144	0,122
9.1146	0,011	9.1146	0,276
9.1148	0,022	9.1148	0,440
9.115	0,032	9.115	0,588
9.1152	0,040	9.1152	0,698
9.1154	0,048	9.1154	0,752
9.1156	0,055	9.1156	0,741
9.1158	0,061	9.1158	0,664
9.116	0,068	9.116	0,532
9.1162	0,076	9.1162	0,358
9.1164	0,084	9.1164	0,165
9.1166	0,092	9.1166	-0,026
9.1168	0,101	9.1168	-0,196
9.117	0,109	9.117	-0,327
9.1172	0,117	9.1172	-0,411
9.1174	0,124	9.1174	-0,445
9.1176	0,129	9.1176	-0,433
9.1178	0,132	9.1178	-0,388
9.118	0,133	9.118	-0,322
9.1182	0,133	9.1182	-0,252
9.1184	0,131	9.1184	-0,191
9.1186	0,127	9.1186	-0,152
9.1188	0,123	9.1188	-0,140
9.119	0,118	9.119	-0,157
9.1192	0,112	9.1192	-0,197
9.1194	0,107	9.1194	-0,253
9.1196	0,102	9.1196	-0,314
9.1198	0,096	9.1198	-0,368
9.12	0,091	9.12	-0,404
9.1202	0,086	9.1202	-0,417
9.1204	0,082	9.1204	-0,402
9.1206	0,078	9.1206	-0,361
9.1208	0,075	9.1208	-0,298
9.121	0,072	9.121	-0,222
9.1212	0,071	9.1212	-0,142
9.1214	0,070	9.1214	-0,069
9.1216	0,071	9.1216	-0,012
9.1218	0,072	9.1218	0,023
9.122	0,074	9.122	0,032
9.1222	0,076	9.1222	0,015
9.1224	0,077	9.1224	-0,024
9.1226	0,077	9.1226	-0,078
9.1228	0,075	9.1228	-0,140
9.123	0,072	9.123	-0,198
9.1232	0,067	9.1232	-0,245
9.1234	0,060	9.1234	-0,273
9.1236	0,052	9.1236	-0,277
9.1238	0,044	9.1238	-0,255
9.124	0,036	9.124	-0,207
9.1242	0,029	9.1242	-0,138
9.1244	0,023	9.1244	-0,053
9.1246	0,020	9.1246	0,040
9.1248	0,018	9.1248	0,130
9.125	0,017	9.125	0,211
9.1252	0,017	9.1252	0,273
9.1254	0,017	9.1254	0,312
9.1256	0,016	9.1256	0,323
9.1258	0,014	9.1258	0,308
9.126	0,008	9.126	0,268
9.1262	0,000	9.1262	0,210
9.1264	-0,011	9.1264	0,139
9.1266	-0,024	9.1266	0,064
9.1268	-0,038	9.1268	-0,005
9.127	-0,053	9.127	-0,063
9.1272	-0,066	9.1272	-0,104
9.1274	-0,078	9.1274	-0,125
9.1276	-0,086	9.1276	-0,127
9.1278	-0,091	9.1278	-0,112
9.128	-0,092	9.128	-0,085
9.1282	-0,090	9.1282	-0,053
9.1284	-0,085	9.1284	-0,021
9.1286	-0,078	9.1286	0,005
9.1288	-0,070	9.1288	0,023
9.129	-0,063	9.129	0,034
9.1292	-0,058	9.1292	0,042
9.1294	-0,056	9.1294	0,052
9.1296	-0,058	9.1296	0,074
9.1298	-0,063	9.1298	0,114
9.13	-0,072	9.13	0,180
9.1302	-0,084	9.1302	0,273
9.1304	-0,097	9.1304	0,392
9.1306	-0,111	9.1306	0,527
9.1308	-0,124	9.1308	0,665
9.131	-0,136	9.131	0,784
9.1312	-0,144	9.1312	0,863
9.1314	-0,148	9.1314	0,876
9.1316	-0,148	9.1316	0,801
9.1318	-0,143	9.1318	0,622
9.132	-0,134	9.132	0,330
9.1322	-0,122	9.1322	-0,074
9.1324	-0,107	9.1324	-0,578
9.1326	-0,092	9.1326	-1,161
9.1328	-0,076	9.1328	-1,789
9.133	-0,061	9.133	-2,424
9.1332	-0,047	9.1332	-3,026
9.1334	-0,035	9.1334	-3,552
9.1336	-0,026	9.1336	-3,967
9.1338	-0,018	9.1338	-4,240
9.134	-0,011	9.134	-4,355
9.1342	-0,005	9.1342	-4,303
9.1344	0,002	9.1344	-4,089
9.1346	0,009	9.1346	-3,728
9.1348	0,019	9.1348	-3,245
9.135	0,031	9.135	-2,671
9.1352	0,045	9.1352	-2,041
9.1354	0,060	9.1354	-1,387
9.1356	0,076	9.1356	-0,745
9.1358	0,093	9.1358	-0,140
9.136	0,108	9.136	0,404
9.1362	0,120	9.1362	0,872
9.1364	0,129	9.1364	1,254
9.1366	0,135	9.1366	1,547
9.1368	0,136	9.1368	1,753
9.137	0,132	9.137	1,878
9.1372	0,126	9.1372	1,929
9.1374	0,117	9.1374	1,915
9.1376	0,106	9.1376	1,848
9.1378	0,095	9.1378	1,735
9.138	0,084	9.138	1,587
9.1382	0,075	9.1382	1,411
9.1384	0,066	9.1384	1,213
9.1386	0,059	9.1386	1,000
9.1388	0,053	9.1388	0,777
9.139	0,046	9.139	0,549
9.1392	0,037	9.1392	0,319
9.1394	0,026	9.1394	0,092
9.1396	0,010	9.1396	-0,129
9.1398	-0,010	9.1398	-0,338
9.14	-0,034	9.14	-0,532
9.1402	-0,064	9.1402	-0,706
9.1404	-0,097	9.1404	-0,857
9.1406	-0,134	9.1406	-0,980
9.1408	-0,171	9.1408	-1,072
9.141	-0,208	9.141	-1,133
9.1412	-0,242	9.1412	-1,161
9.1414	-0,272	9.1414	-1,158
9.1416	-0,297	9.1416	-1,129
9.1418	-0,316	9.1418	-1,077
9.142	-0,327	9.142	-1,011
9.1422	-0,330	9.1422	-0,939
9.1424	-0,327	9.1424	-0,868
9.1426	-0,317	9.1426	-0,807
9.1428	-0,302	9.1428	-0,762
9.143	-0,282	9.143	-0,738
9.1432	-0,259	9.1432	-0,735
9.1434	-0,234	9.1434	-0,752
9.1436	-0,207	9.1436	-0,783
9.1438	-0,180	9.1438	-0,819
9.144	-0,154	9.144	-0,851
9.1442	-0,129	9.1442	-0,868
9.1444	-0,104	9.1444	-0,859
9.1446	-0,081	9.1446	-0,816
9.1448	-0,060	9.1448	-0,734
9.145	-0,039	9.145	-0,613
9.1452	-0,019	9.1452	-0,457
9.1454	0,001	9.1454	-0,273
9.1456	0,020	9.1456	-0,074
9.1458	0,040	9.1458	0,126
9.146	0,061	9.146	0,311
9.1462	0,083	9.1462	0,467
9.1464	0,106	9.1464	0,583
9.1466	0,129	9.1466	0,651
9.1468	0,152	9.1468	0,668
9.147	0,174	9.147	0,637
9.1472	0,195	9.1472	0,565
9.1474	0,213	9.1474	0,465
9.1476	0,228	9.1476	0,349
9.1478	0,237	9.1478	0,231
9.148	0,242	9.148	0,123
9.1482	0,241	9.1482	0,036
9.1484	0,233	9.1484	-0,025
9.1486	0,220	9.1486	-0,061
9.1488	0,202	9.1488	-0,073
9.149	0,180	9.149	-0,070
9.1492	0,154	9.1492	-0,059
9.1494	0,127	9.1494	-0,052
9.1496	0,099	9.1496	-0,055
9.1498	0,071	9.1498	-0,074
9.15	0,044	9.15	-0,110
9.1502	0,019	9.1502	-0,161
9.1504	-0,003	9.1504	-0,219
9.1506	-0,023	9.1506	-0,276
9.1508	-0,040	9.1508	-0,319
9.151	-0,054	9.151	-0,339
9.1512	-0,064	9.1512	-0,326
9.1514	-0,072	9.1514	-0,275
9.1516	-0,077	9.1516	-0,186
9.1518	-0,079	9.1518	-0,064
9.152	-0,078	9.152	0,084
9.1522	-0,075	9.1522	0,244
9.1524	-0,070	9.1524	0,401
9.1526	-0,063	9.1526	0,540
9.1528	-0,054	9.1528	0,649
9.153	-0,044	9.153	0,718
9.1532	-0,034	9.1532	0,740
9.1534	-0,024	9.1534	0,717
9.1536	-0,014	9.1536	0,653
9.1538	-0,006	9.1538	0,555
9.154	0,002	9.154	0,438
9.1542	0,009	9.1542	0,312
9.1544	0,016	9.1544	0,191
9.1546	0,022	9.1546	0,085
9.1548	0,029	9.1548	0,001
9.155	0,036	9.155	-0,058
9.1552	0,044	9.1552	-0,091
9.1554	0,053	9.1554	-0,105
9.1556	0,062	9.1556	-0,104
9.1558	0,071	9.1558	-0,096
9.156	0,078	9.156	-0,089
9.1562	0,083	9.1562	-0,090
9.1564	0,085	9.1564	-0,101
9.1566	0,083	9.1566	-0,125
9.1568	0,076	9.1568	-0,160
9.157	0,066	9.157	-0,202
9.1572	0,051	9.1572	-0,244
9.1574	0,034	9.1574	-0,281
9.1576	0,015	9.1576	-0,307
9.1578	-0,004	9.1578	-0,316
9.158	-0,022	9.158	-0,306
9.1582	-0,037	9.1582	-0,274
9.1584	-0,049	9.1584	-0,223
9.1586	-0,057	9.1586	-0,155
9.1588	-0,061	9.1588	-0,076
9.159	-0,061	9.159	0,009
9.1592	-0,057	9.1592	0,095
9.1594	-0,052	9.1594	0,175
9.1596	-0,045	9.1596	0,245
9.1598	-0,038	9.1598	0,302
9.16	-0,032	9.16	0,342
9.1602	-0,028	9.1602	0,366
9.1604	-0,026	9.1604	0,373
9.1606	-0,025	9.1606	0,364
9.1608	-0,025	9.1608	0,342
9.161	-0,025	9.161	0,308
9.1612	-0,025	9.1612	0,265
9.1614	-0,023	9.1614	0,218
9.1616	-0,019	9.1616	0,168
9.1618	-0,011	9.1618	0,119
9.162	-0,001	9.162	0,073
9.1622	0,013	9.1622	0,032
9.1624	0,030	9.1624	-0,002
9.1626	0,049	9.1626	-0,029
9.1628	0,070	9.1628	-0,051
9.163	0,093	9.163	-0,069
9.1632	0,115	9.1632	-0,085
9.1634	0,137	9.1634	-0,103
9.1636	0,158	9.1636	-0,125
9.1638	0,177	9.1638	-0,152
9.164	0,193	9.164	-0,185
9.1642	0,208	9.1642	-0,223
9.1644	0,219	9.1644	-0,262
9.1646	0,228	9.1646	-0,297
9.1648	0,234	9.1648	-0,323
9.165	0,238	9.165	-0,332
9.1652	0,238	9.1652	-0,318
9.1654	0,235	9.1654	-0,278
9.1656	0,229	9.1656	-0,209
9.1658	0,221	9.1658	-0,114
9.166	0,210	9.166	0,002
9.1662	0,196	9.1662	0,131
9.1664	0,180	9.1664	0,260
9.1666	0,162	9.1666	0,376
9.1668	0,142	9.1668	0,467
9.167	0,120	9.167	0,521
9.1672	0,097	9.1672	0,530
9.1674	0,073	9.1674	0,490
9.1676	0,048	9.1676	0,404
9.1678	0,022	9.1678	0,279
9.168	-0,005	9.168	0,128
9.1682	-0,033	9.1682	-0,033
9.1684	-0,061	9.1684	-0,188
9.1686	-0,089	9.1686	-0,319
9.1688	-0,117	9.1688	-0,412
9.169	-0,144	9.169	-0,457
9.1692	-0,170	9.1692	-0,449
9.1694	-0,194	9.1694	-0,392
9.1696	-0,216	9.1696	-0,293
9.1698	-0,234	9.1698	-0,167
9.17	-0,247	9.17	-0,028
9.1702	-0,256	9.1702	0,104
9.1704	-0,259	9.1704	0,214
9.1706	-0,257	9.1706	0,289
9.1708	-0,249	9.1708	0,321
9.171	-0,236	9.171	0,309
9.1712	-0,219	9.1712	0,259
9.1714	-0,198	9.1714	0,180
9.1716	-0,175	9.1716	0,089
9.1718	-0,150	9.1718	0,001
9.172	-0,125	9.172	-0,066
9.1722	-0,100	9.1722	-0,098
9.1724	-0,076	9.1724	-0,087
9.1726	-0,054	9.1726	-0,029
9.1728	-0,034	9.1728	0,074
9.173	-0,017	9.173	0,211
9.1732	-0,002	9.1732	0,368
9.1734	0,011	9.1734	0,527
9.1736	0,022	9.1736	0,669
9.1738	0,032	9.1738	0,779
9.174	0,039	9.174	0,841
9.1742	0,046	9.1742	0,849
9.1744	0,051	9.1744	0,801
9.1746	0,056	9.1746	0,701
9.1748	0,060	9.1748	0,559
9.175	0,064	9.175	0,390
9.1752	0,066	9.1752	0,209
9.1754	0,069	9.1754	0,035
9.1756	0,070	9.1756	-0,117
9.1758	0,072	9.1758	-0,237
9.176	0,072	9.176	-0,316
9.1762	0,071	9.1762	-0,352
9.1764	0,070	9.1764	-0,347
9.1766	0,068	9.1766	-0,306
9.1768	0,064	9.1768	-0,239
9.177	0,060	9.177	-0,154
9.1772	0,054	9.1772	-0,062
9.1774	0,047	9.1774	0,029
9.1776	0,039	9.1776	0,112
9.1778	0,031	9.1778	0,182
9.178	0,021	9.178	0,236
9.1782	0,011	9.1782	0,273
9.1784	0,002	9.1784	0,291
9.1786	-0,007	9.1786	0,291
9.1788	-0,016	9.1788	0,274
9.179	-0,023	9.179	0,240
9.1792	-0,029	9.1792	0,189
9.1794	-0,033	9.1794	0,123
9.1796	-0,035	9.1796	0,044
9.1798	-0,035	9.1798	-0,044
9.18	-0,034	9.18	-0,137
9.1802	-0,031	9.1802	-0,228
9.1804	-0,028	9.1804	-0,310
9.1806	-0,024	9.1806	-0,378
9.1808	-0,019	9.1808	-0,425
9.181	-0,016	9.181	-0,448
9.1812	-0,013	9.1812	-0,447
9.1814	-0,011	9.1814	-0,426
9.1816	-0,011	9.1816	-0,391
9.1818	-0,012	9.1818	-0,350
9.182	-0,014	9.182	-0,314
9.1822	-0,019	9.1822	-0,291
9.1824	-0,024	9.1824	-0,289
9.1826	-0,030	9.1826	-0,312
9.1828	-0,037	9.1828	-0,358
9.183	-0,045	9.183	-0,419
9.1832	-0,052	9.1832	-0,484
9.1834	-0,059	9.1834	-0,536
9.1836	-0,066	9.1836	-0,560
9.1838	-0,072	9.1838	-0,538
9.184	-0,078	9.184	-0,460
9.1842	-0,083	9.1842	-0,319
9.1844	-0,089	9.1844	-0,117
9.1846	-0,095	9.1846	0,134
9.1848	-0,101	9.1848	0,417
9.185	-0,107	9.185	0,704
9.1852	-0,113	9.1852	0,969
9.1854	-0,120	9.1854	1,181
9.1856	-0,126	9.1856	1,314
9.1858	-0,132	9.1858	1,351
9.186	-0,136	9.186	1,282
9.1862	-0,140	9.1862	1,109
9.1864	-0,141	9.1864	0,846
9.1866	-0,140	9.1866	0,516
9.1868	-0,136	9.1868	0,151
9.187	-0,130	9.187	-0,214
9.1872	-0,122	9.1872	-0,545
9.1874	-0,111	9.1874	-0,811
9.1876	-0,098	9.1876	-0,990
9.1878	-0,084	9.1878	-1,069
9.188	-0,068	9.188	-1,047
9.1882	-0,052	9.1882	-0,935
9.1884	-0,035	9.1884	-0,753
9.1886	-0,018	9.1886	-0,526
9.1888	-0,001	9.1888	-0,284
9.189	0,017	9.189	-0,057
9.1892	0,034	9.1892	0,130
9.1894	0,051	9.1894	0,258
9.1896	0,068	9.1896	0,318
9.1898	0,085	9.1898	0,307
9.19	0,102	9.19	0,234
9.1902	0,118	9.1902	0,111
9.1904	0,134	9.1904	-0,041
9.1906	0,148	9.1906	-0,204
9.1908	0,160	9.1908	-0,357
9.191	0,170	9.191	-0,484
9.1912	0,177	9.1912	-0,572
9.1914	0,181	9.1914	-0,617
9.1916	0,180	9.1916	-0,616
9.1918	0,176	9.1918	-0,575
9.192	0,167	9.192	-0,501
9.1922	0,155	9.1922	-0,405
9.1924	0,139	9.1924	-0,298
9.1926	0,120	9.1926	-0,192
9.1928	0,099	9.1928	-0,097
9.193	0,078	9.193	-0,020
9.1932	0,056	9.1932	0,034
9.1934	0,036	9.1934	0,062
9.1936	0,017	9.1936	0,065
9.1938	0,001	9.1938	0,044
9.194	-0,012	9.194	0,003
9.1942	-0,023	9.1942	-0,053
9.1944	-0,030	9.1944	-0,116
9.1946	-0,036	9.1946	-0,181
9.1948	-0,041	9.1948	-0,239
9.195	-0,044	9.195	-0,283
