Time [Sec] - Base	g - Base	Time [Sec] - Ground	g - Ground
14,577	0,102176	14,577	-0,604749
14,5772	0,103226	14,5772	-0,553091
14,5774	0,0985138	14,5774	-0,478611
14,5776	0,0884549	14,5776	-0,382562
14,5778	0,0738712	14,5778	-0,268424
14,578	0,0558803	14,578	-0,142248
14,5782	0,0357621	14,5782	-0,0121811
14,5784	0,0148122	14,5784	0,112185
14,5786	-0,00579631	14,5786	0,221019
14,5788	-0,0251277	14,5788	0,305554
14,579	-0,0425631	14,579	0,359391
14,5792	-0,0578458	14,5792	0,37931
14,5794	-0,0710752	14,5794	0,365816
14,5796	-0,0826645	14,5796	0,32286
14,5798	-0,093264	14,5798	0,257058
14,58	-0,103661	14,58	0,176393
14,5802	-0,114667	14,5802	0,0887075
14,5804	-0,127006	14,5804	0,000267201
14,5806	-0,141206	14,5806	-0,0853059
14,5808	-0,157517	14,5808	-0,167402
14,581	-0,175843	14,581	-0,248201
14,5812	-0,195724	14,5812	-0,331661
14,5814	-0,216352	14,5814	-0,422035
14,5816	-0,236606	14,5816	-0,522146
14,5818	-0,255146	14,5818	-0,631782
14,582	-0,270519	14,582	-0,746572
14,5822	-0,281286	14,5822	-0,857732
14,5824	-0,286161	14,5824	-0,952675
14,5826	-0,284144	14,5826	-1,01662
14,5828	-0,274629	14,5828	-1,03487
14,583	-0,257486	14,583	-0,995388
14,5832	-0,233099	14,5832	-0,891403
14,5834	-0,202353	14,5834	-0,723342
14,5836	-0,16657	14,5836	-0,499877
14,5838	-0,127406	14,5838	-0,237702
14,584	-0,0867034	14,584	0,0399406
14,5842	-0,0463254	14,5842	0,305959
14,5844	-0,0079969	14,5844	0,532815
14,5846	0,0268507	14,5846	0,696112
14,5848	0,0571947	14,5848	0,778044
14,585	0,0824869	14,585	0,769929
14,5852	0,102668	14,5852	0,673467
14,5854	0,118122	14,5854	0,500736
14,5856	0,129581	14,5856	0,272482
14,5858	0,138	14,5858	0,0152575
14,586	0,144403	14,586	-0,24211
14,5862	0,14974	14,5862	-0,472479
14,5864	0,154758	14,5864	-0,653896
14,5866	0,159911	14,5866	-0,772125
14,5868	0,165326	14,5868	-0,82225
14,587	0,170802	14,587	-0,808619
14,5872	0,175872	14,5872	-0,74353
14,5874	0,179897	14,5874	-0,644863
14,5876	0,18218	14,5876	-0,533007
14,5878	0,182079	14,5878	-0,427498
14,588	0,179121	14,588	-0,344297
14,5882	0,173067	14,5882	-0,293549
14,5884	0,163955	14,5884	-0,278544
14,5886	0,152095	14,5886	-0,295852
14,5888	0,13802	14,5888	-0,336326
14,589	0,12242	14,589	-0,38712
14,5892	0,106043	14,5892	-0,434003
14,5894	0,0896066	14,5894	-0,46371
14,5896	0,0737121	14,5896	-0,466055
14,5898	0,0587867	14,5898	-0,435204
14,59	0,0450575	14,59	-0,370286
14,5902	0,0325567	14,5902	-0,275176
14,5904	0,0211565	14,5904	-0,157448
14,5906	0,0106295	14,5906	-0,0270669
14,5908	0,0007179	14,5908	0,10529
14,591	-0,00879469	14,591	0,229733
14,5912	-0,0180215	14,5912	0,338251
14,5914	-0,0269348	14,5914	0,425445
14,5916	-0,035351	14,5916	0,488578
14,5918	-0,0429444	14,5918	0,527237
14,592	-0,0492857	14,592	0,542675
14,5922	-0,0538956	14,5922	0,536973
14,5924	-0,0563089	14,5924	0,512275
14,5926	-0,0561405	14,5926	0,470311
14,5928	-0,053141	14,5928	0,412123
14,593	-0,0472404	14,593	0,338285
14,5932	-0,0385699	14,5932	0,249297
14,5934	-0,0274611	14,5934	0,146218
14,5936	-0,0144282	14,5936	0,03122
14,5938	-0,00013294	14,5938	-0,0919619
14,594	0,0146588	14,594	-0,217945
14,5942	0,0291279	14,5942	-0,339881
14,5944	0,0424548	14,5944	-0,450091
14,5946	0,0538728	14,5946	-0,540845
14,5948	0,0627158	14,5948	-0,605405
14,595	0,068462	14,595	-0,638894
14,5952	0,0707686	14,5952	-0,639028
14,5954	0,0695037	14,5954	-0,606472
14,5956	0,0647661	14,5956	-0,544782
14,5958	0,0568953	14,5958	-0,4599
14,596	0,0464677	14,596	-0,359421
14,5962	0,0342701	14,5962	-0,251526
14,5964	0,0212556	14,5964	-0,143971
14,5966	0,00847319	14,5966	-0,0432325
14,5968	-0,00302258	14,5968	0,0461634
14,597	-0,0122803	14,597	0,12186
14,5972	-0,0185646	14,5972	0,183523
14,5974	-0,0214612	14,5974	0,232451
14,5976	-0,0209585	14,5976	0,270884
14,5978	-0,0174907	14,5978	0,301307
14,598	-0,0119297	14,598	0,325867
14,5982	-0,0055206	14,5982	0,345937
14,5984	0,000241849	14,5984	0,36201
14,5986	0,00379136	14,5986	0,373818
14,5988	0,00369379	14,5988	0,380658
14,599	-0,00113328	14,599	0,381839
14,5992	-0,0112289	14,5992	0,37703
14,5994	-0,0264485	14,5994	0,366548
14,5996	-0,0459013	14,5996	0,35135
14,5998	-0,0679821	14,5998	0,332746
14,6	-0,0905082	14,6	0,311979
14,6002	-0,110944	14,6002	0,289604
14,6004	-0,126693	14,6004	0,264933
14,6006	-0,135417	14,6006	0,235767
14,6008	-0,135359	14,6008	0,198357
14,601	-0,125574	14,601	0,147833
14,6012	-0,106112	14,6012	0,0790575
14,6014	-0,0780389	14,6014	-0,0123059
14,6016	-0,0433413	14,6016	-0,128551
14,6018	-0,00469542	14,6018	-0,268747
14,602	0,0348549	14,602	-0,42802
14,6022	0,0722977	14,6022	-0,597272
14,6024	0,105011	14,6024	-0,763637
14,6026	0,13111	14,6026	-0,911694
14,6028	0,149655	14,6028	-1,02517
14,603	0,160749	14,603	-1,08909
14,6032	0,165468	14,6032	-1,09198
14,6034	0,165647	14,6034	-1,02782
14,6036	0,163562	14,6036	-0,897335
14,6038	0,161523	14,6038	-0,708508
14,604	0,161483	14,604	-0,476063
14,6042	0,164685	14,6042	-0,219969
14,6044	0,171428	14,6044	0,0368592
14,6046	0,180982	14,6046	0,271268
14,6048	0,191664	14,6048	0,462859
14,605	0,201063	14,605	0,596409
14,6052	0,206409	14,6052	0,663846
14,6054	0,204976	14,6054	0,665139
14,6056	0,194534	14,6056	0,608162
14,6058	0,173713	14,6058	0,507376
14,606	0,142258	14,606	0,381825
14,6062	0,101137	14,6062	0,252336
14,6064	0,0524965	14,6064	0,138757
14,6066	-0,000619465	14,6066	0,0573524
14,6068	-0,0545446	14,6068	0,0188787
14,607	-0,105512	14,607	0,0274122
14,6072	-0,150069	14,6072	0,0803047
14,6074	-0,185476	14,6074	0,168925
14,6076	-0,210039	14,6076	0,28027
14,6078	-0,223249	14,6078	0,399037
14,608	-0,225757	14,608	0,509827
14,6082	-0,219282	14,6082	0,599151
14,6084	-0,206265	14,6084	0,657013
14,6086	-0,189558	14,6086	0,677754
14,6088	-0,172006	14,6088	0,660334
14,609	-0,156076	14,609	0,607775
14,6092	-0,143601	14,6092	0,52628
14,6094	-0,135573	14,6094	0,423886
14,6096	-0,13214	14,6096	0,309193
14,6098	-0,13267	14,6098	0,190172
14,61	-0,135951	14,61	0,0734018
14,6102	-0,140446	14,6102	-0,0364341
14,6104	-0,14457	14,6104	-0,13646
14,6106	-0,146953	14,6106	-0,225447
14,6108	-0,14663	14,6108	-0,303171
14,611	-0,14316	14,611	-0,369926
14,6112	-0,136637	14,6112	-0,42599
14,6114	-0,12761	14,6114	-0,471289
14,6116	-0,116937	14,6116	-0,50536
14,6118	-0,105594	14,6118	-0,527454
14,612	-0,0944837	14,612	-0,536741
14,6122	-0,0842861	14,6122	-0,53264
14,6124	-0,0753476	14,6124	-0,515039
14,6126	-0,0676712	14,6126	-0,484372
14,6128	-0,0609501	14,6128	-0,441699
14,613	-0,0546857	14,613	-0,388417
14,6132	-0,0483394	14,6132	-0,325984
14,6134	-0,0414831	14,6134	-0,255586
14,6136	-0,03395	14,6136	-0,177869
14,6138	-0,0259023	14,6138	-0,0928434
14,614	-0,017854	14,614	-7,50E-05
14,6142	-0,0106031	14,6142	0,101112
14,6144	-0,00510747	14,6144	0,211066
14,6146	-0,00231289	14,6146	0,329346
14,6148	-0,00296455	14,6148	0,454202
14,615	-0,00743124	14,615	0,582248
14,6152	-0,0155836	14,6152	0,70838
14,6154	-0,0267335	14,6154	0,826181
14,6156	-0,0396858	14,6156	0,928436
14,6158	-0,0528446	14,6158	1,00809
14,616	-0,0644105	14,616	1,05922
14,6162	-0,0726147	14,6162	1,07792
14,6164	-0,07596	14,6164	1,0631
14,6166	-0,0734448	14,6166	1,01689
14,6168	-0,0647138	14,6168	0,944497
14,617	-0,0501414	14,617	0,85384
14,6172	-0,0307691	14,6172	0,754488
14,6174	-0,00821757	14,6174	0,656502
14,6176	0,0155367	14,6176	0,569132
14,6178	0,0384067	14,6178	0,499525
14,618	0,0584484	14,618	0,451879
14,6182	0,0741267	14,6182	0,426943
14,6184	0,0844969	14,6184	0,422042
14,6186	0,0892949	14,6186	0,431679
14,6188	0,088963	14,6188	0,448493
14,619	0,0845402	14,619	0,464484
14,6192	0,0775054	14,6192	0,472343
14,6194	0,0695729	14,6194	0,466581
14,6196	0,0624192	14,6196	0,444326
14,6198	0,0574755	14,6198	0,405652
14,62	0,0557141	14,62	0,353402
14,6202	0,0575316	14,6202	0,292421
14,6204	0,0627082	14,6204	0,228584
14,6206	0,0704523	14,6206	0,167529
14,6208	0,0795136	14,6208	0,113505
14,621	0,0883565	14,621	0,0685166
14,6212	0,0953694	14,6212	0,0318603
14,6214	0,0990677	14,6214	0,000230129
14,6216	0,0982867	14,6216	-0,0316593
14,6218	0,0923183	14,6218	-0,0699716
14,622	0,080991	14,622	-0,120426
14,6222	0,0646709	14,6222	-0,186905
14,6224	0,0442129	14,6224	-0,270288
14,6226	0,0208361	14,6226	-0,367771
14,6228	-0,00402797	14,6228	-0,472764
14,623	-0,0289054	14,623	-0,575496
14,6232	-0,0524528	14,6232	-0,664277
14,6234	-0,0735976	14,6234	-0,727189
14,6236	-0,0916398	14,6236	-0,754097
14,6238	-0,106303	14,6238	-0,738474
14,624	-0,117724	14,624	-0,678956
14,6242	-0,126394	14,6242	-0,580099
14,6244	-0,133051	14,6244	-0,452445
14,6246	-0,138542	14,6246	-0,311491
14,6248	-0,143689	14,6248	-0,17592
14,625	-0,149138	14,625	-0,0651637
14,6252	-0,155268	14,6252	0,00341391
14,6254	-0,162109	14,6254	0,0172207
14,6256	-0,169331	14,6256	-0,0294752
14,6258	-0,176268	14,6258	-0,134051
14,626	-0,182004	14,626	-0,285393
14,6262	-0,185482	14,6262	-0,464876
14,6264	-0,185647	14,6264	-0,648251
14,6266	-0,181572	14,6266	-0,808878
14,6268	-0,172591	14,6268	-0,921034
14,627	-0,15838	14,627	-0,963548
14,6272	-0,139013	14,6272	-0,92293
14,6274	-0,114958	14,6274	-0,795558
14,6276	-0,0870305	14,6276	-0,588515
14,6278	-0,0563105	14,6278	-0,319365
14,628	-0,0240252	14,628	-0,0140094
14,6282	0,00857498	14,6282	0,296042
14,6284	0,0403337	14,6284	0,577586
14,6286	0,0702882	14,6286	0,799758
14,6288	0,0977297	14,6288	0,937821
14,629	0,122228	14,629	0,976164
14,6292	0,143613	14,6292	0,910289
14,6294	0,161925	14,6294	0,747019
14,6296	0,177334	14,6296	0,503681
14,6298	0,190053	14,6298	0,205701
14,63	0,200252	14,63	-0,116616
14,6302	0,207991	14,6302	-0,43184
14,6304	0,213183	14,6304	-0,711098
14,6306	0,215597	14,6306	-0,931438
14,6308	0,214892	14,6308	-1,07795
14,631	0,210689	14,631	-1,14498
14,6312	0,202665	14,6312	-1,1359
14,6314	0,19064	14,6314	-1,06184
14,6316	0,174676	14,6316	-0,939469
14,6318	0,15513	14,6318	-0,788335
14,632	0,132687	14,632	-0,627966
14,6322	0,108344	14,6322	-0,475408
14,6324	0,0833373	14,6324	-0,343329
14,6326	0,0590422	14,6326	-0,239042
14,6328	0,0368323	14,6328	-0,164438
14,633	0,0179286	14,633	-0,116686
14,6332	0,00325725	14,6332	-0,0896585
14,6334	-0,00666945	14,6334	-0,0755589
14,6336	-0,0118244	14,6336	-0,0667637
14,6338	-0,0126846	14,6338	-0,0572135
14,634	-0,0101844	14,634	-0,0434463
14,6342	-0,00560695	14,6342	-0,0249048
14,6344	-0,000434936	14,6344	-0,00365816
14,6346	0,00383967	14,6346	0,0163852
14,6348	0,00590829	14,6348	0,0305832
14,635	0,00482127	14,635	0,0348367
14,6352	0,000125357	14,6352	0,0266057
14,6354	-0,00806631	14,6354	0,0057234
14,6356	-0,0190764	14,6356	-0,0253297
14,6358	-0,0317402	14,6358	-0,0617297
14,636	-0,0445493	14,636	-0,0969158
14,6362	-0,0558368	14,6362	-0,123714
14,6364	-0,0639949	14,6364	-0,135492
14,6366	-0,0676778	14,6366	-0,127286
14,6368	-0,0659772	14,6368	-0,0967501
14,637	-0,0585417	14,637	-0,0446306
14,6372	-0,0456134	14,6372	0,0251869
14,6374	-0,0279932	14,6374	0,106101
14,6376	-0,00693383	14,6376	0,189695
14,6378	0,0160264	14,6378	0,266848
14,638	0,0392515	14,638	0,328969
14,6382	0,0612031	14,6382	0,369222
14,6384	0,0806083	14,6384	0,383406
14,6386	0,0965774	14,6386	0,370575
14,6388	0,108661	14,6388	0,333153
14,639	0,116835	14,639	0,276612
14,6392	0,121431	14,6392	0,208719
14,6394	0,123013	14,6394	0,138512
14,6396	0,122245	14,6396	0,0750328
14,6398	0,11975	14,6398	0,0261599
14,64	0,116002	14,64	-0,00245493
14,6402	0,111272	14,6402	-0,00814455
14,6404	0,105602	14,6404	0,0084643
14,6406	0,0988605	14,6406	0,0435336
14,6408	0,0908123	14,6408	0,0905349
14,641	0,081229	14,641	0,141197
14,6412	0,069997	14,6412	0,186638
14,6414	0,057208	14,6414	0,218618
14,6416	0,0432074	14,6416	0,230732
14,6418	0,0286077	14,6418	0,219274
14,642	0,0142286	14,642	0,183766
14,6422	0,00102754	14,6422	0,126981
14,6424	-0,0100305	14,6424	0,054502
14,6426	-0,0180772	14,6426	-0,026156
14,6428	-0,0224613	14,6428	-0,106705
14,643	-0,0228265	14,643	-0,17941
14,6432	-0,0191503	14,6432	-0,238306
14,6434	-0,0117447	14,6434	-0,280186
14,6436	-0,00119932	14,6436	-0,305092
14,6438	0,0117001	14,6438	-0,316241
14,644	0,0260707	14,644	-0,319432
14,6442	0,0410449	14,6442	-0,321874
14,6444	0,0558473	14,6444	-0,33075
14,6446	0,0698692	14,6446	-0,35179
14,6448	0,0826999	14,6448	-0,387842
14,645	0,0941189	14,645	-0,4381
14,6452	0,104088	14,6452	-0,4978
14,6454	0,112685	14,6454	-0,558616
14,6456	0,120066	14,6456	-0,609851
14,6458	0,126414	14,6458	-0,640106
14,646	0,131892	14,646	-0,639213
14,6462	0,136636	14,6462	-0,600289
14,6464	0,140741	14,6464	-0,521183
14,6466	0,144258	14,6466	-0,405436
14,6468	0,147214	14,6468	-0,262229
14,647	0,149608	14,647	-0,10548
14,6472	0,15142	14,6472	0,047889
14,6474	0,152603	14,6474	0,180309
14,6476	0,153065	14,6476	0,276125
14,6478	0,152663	14,6478	0,323997
14,648	0,151175	14,648	0,318786
14,6482	0,148313	14,6482	0,26248
14,6484	0,143733	14,6484	0,164056
14,6486	0,137066	14,6486	0,0382667
14,6488	0,127977	14,6488	-0,0965807
14,649	0,116212	14,649	-0,221381
14,6492	0,10166	14,6492	-0,319211
14,6494	0,0843956	14,6494	-0,377949
14,6496	0,0647048	14,6496	-0,392213
14,6498	0,0430716	14,6498	-0,364172
14,65	0,0201411	14,65	-0,303187
14,6502	-0,00335158	14,6502	-0,224269
14,6504	-0,0266673	14,6504	-0,145606
14,6506	-0,049153	14,6506	-0,0855342
14,6508	-0,0703139	14,6508	-0,0595044
14,651	-0,0898597	14,651	-0,0774395
14,6512	-0,10771	14,6512	-0,142018
14,6514	-0,123952	14,6514	-0,24815
14,6516	-0,138763	14,6516	-0,383653
14,6518	-0,15231	14,6518	-0,531173
14,652	-0,164633	14,652	-0,670906
14,6522	-0,175562	14,6522	-0,783676
14,6524	-0,184658	14,6524	-0,853996
14,6526	-0,191223	14,6526	-0,872406
14,6528	-0,194363	14,6528	-0,836846
14,653	-0,193117	14,653	-0,752871
14,6532	-0,186627	14,6532	-0,632487
14,6534	-0,174327	14,6534	-0,492025
14,6536	-0,156112	14,6536	-0,349343
14,6538	-0,132466	14,6538	-0,22065
14,654	-0,10451	14,654	-0,117887
14,6542	-0,0739598	14,6542	-0,0466969
14,6544	-0,0429904	14,6544	-0,00556939
14,6546	-0,0140036	14,6546	0,0136861
14,6548	0,0106482	14,6548	0,0243776
14,655	0,0289636	14,655	0,0423958
14,6552	0,0395691	14,6552	0,0831212
14,6554	0,0419027	14,6554	0,158447
14,6556	0,0363455	14,6556	0,274226
14,6558	0,0241644	14,6558	0,428723
14,656	0,00739776	14,656	0,612298
14,6562	-0,011419	14,6562	0,808395
14,6564	-0,0295818	14,6564	0,995745
14,6566	-0,0445912	14,6566	1,1514
14,6568	-0,0544647	14,6568	1,25419
14,657	-0,0580289	14,657	1,288
14,6572	-0,0550412	14,6572	1,24441
14,6574	-0,0462241	14,6574	1,12417
14,6576	-0,0331386	14,6576	0,937425
14,6578	-0,0179629	14,6578	0,702439
14,658	-0,00314697	14,658	0,443283
14,6582	0,00892683	14,6582	0,186579
14,6584	0,016293	14,6584	-0,0421163
14,6586	0,0176907	14,6586	-0,221673
14,6588	0,0127137	14,6588	-0,33818
14,659	0,00187885	14,659	-0,386649
14,6592	-0,0134616	14,6592	-0,371256
14,6594	-0,0313217	14,6594	-0,304421
14,6596	-0,0493448	14,6596	-0,204592
14,6598	-0,0651388	14,6598	-0,0932503
14,66	-0,076583	14,66	0,00834378
14,6602	-0,0820969	14,6602	0,0823342
14,6604	-0,0808251	14,6604	0,116781
14,6606	-0,0727174	14,6606	0,107204
14,6608	-0,0585022	14,6608	0,056904
14,661	-0,0395617	14,661	-0,0238224
14,6612	-0,017733	14,6612	-0,119608
14,6614	0,00493073	14,6614	-0,212609
14,6616	0,0264197	14,6616	-0,285376
14,6618	0,0449821	14,6618	-0,323699
14,662	0,0593049	14,662	-0,318808
14,6622	0,0686182	14,6622	-0,268695
14,6624	0,072716	14,6624	-0,178439
14,6626	0,0719188	14,6626	-0,0594006
14,6628	0,0669696	14,6628	0,0724185
14,663	0,0588933	14,663	0,198653
14,6632	0,0488364	14,6632	0,301091
14,6634	0,037913	14,6634	0,364104
14,6636	0,0270716	14,6636	0,376603
14,6638	0,0169926	14,6638	0,333273
14,664	0,00803566	14,664	0,234972
14,6642	0,000225084	14,6642	0,0882699
14,6644	-0,00672856	14,6644	-0,0958054
14,6646	-0,0133686	14,6646	-0,303382
14,6648	-0,0204106	14,6648	-0,519781
14,665	-0,0286492	14,665	-0,731289
14,6652	-0,0388578	14,6652	-0,926662
14,6654	-0,0516912	14,6654	-1,09807
14,6656	-0,0676071	14,6656	-1,24143
14,6658	-0,0868026	14,6658	-1,35609
14,666	-0,10917	14,666	-1,44408
14,6662	-0,134281	14,6662	-1,50917
14,6664	-0,161401	14,6664	-1,55549
14,6666	-0,189526	14,6666	-1,58672
14,6668	-0,217444	14,6668	-1,60519
14,667	-0,243828	14,667	-1,61153
14,6672	-0,267333	14,6672	-1,6048
14,6674	-0,286708	14,6674	-1,58298
14,6676	-0,300895	14,6676	-1,54348
14,6678	-0,309125	14,6678	-1,48428
14,668	-0,310979	14,668	-1,40436
14,6682	-0,306427	14,6682	-1,30449
14,6684	-0,295826	14,6684	-1,18745
14,6686	-0,279878	14,6686	-1,05785
14,6688	-0,259561	14,6688	-0,921928
14,669	-0,236031	14,669	-0,78678
14,6692	-0,210499	14,6692	-0,659549
14,6694	-0,184121	14,6694	-0,546829
14,6696	-0,157886	14,6696	-0,453842
14,6698	-0,132538	14,6698	-0,384011
14,67	-0,108525	14,67	-0,338787
14,6702	-0,0859853	14,6702	-0,317555
14,6704	-0,0647766	14,6704	-0,317898
14,6706	-0,0445344	14,6706	-0,335999
14,6708	-0,024756	14,6708	-0,367061
14,671	-0,00490283	14,671	-0,405784
14,6712	0,0155072	14,6712	-0,44683
14,6714	0,0368094	14,6714	-0,485123
14,6716	0,0591351	14,6716	-0,516195
14,6718	0,082376	14,6718	-0,53633
14,672	0,106189	14,672	-0,542824
14,6722	0,130026	14,6722	-0,534079
14,6724	0,153186	14,6724	-0,509798
14,6726	0,174894	14,6726	-0,471062
14,6728	0,194378	14,6728	-0,420374
14,673	0,210932	14,673	-0,361482
14,6732	0,223984	14,6732	-0,299217
14,6734	0,233123	14,6734	-0,23893
14,6736	0,23812	14,6736	-0,186017
14,6738	0,238916	14,6738	-0,145187
14,674	0,235602	14,674	-0,119723
14,6742	0,228382	14,6742	-0,110892
14,6744	0,217533	14,6744	-0,117451
14,6746	0,203372	14,6746	-0,135513
14,6748	0,186227	14,6748	-0,15881
14,675	0,166427	14,675	-0,179331
14,6752	0,144303	14,6752	-0,188277
14,6754	0,1202	14,6754	-0,177347
14,6756	0,0944942	14,6756	-0,139931
14,6758	0,0676119	14,6758	-0,0722598
14,676	0,0400484	14,676	0,025738
14,6762	0,0123758	14,6762	0,150155
14,6764	-0,01476	14,6764	0,293258
14,6766	-0,0406575	14,6766	0,444253
14,6768	-0,0645913	14,6768	0,590543
14,677	-0,0858501	14,677	0,719251
14,6772	-0,103784	14,6772	0,818849
14,6774	-0,117845	14,6774	0,880688
14,6776	-0,127637	14,6776	0,900033
14,6778	-0,132947	14,6778	0,876726
14,678	-0,133771	14,678	0,815056
14,6782	-0,130328	14,6782	0,72312
14,6784	-0,123049	14,6784	0,611675
14,6786	-0,112562	14,6786	0,492609
14,6788	-0,0996577	14,6788	0,377412
14,679	-0,0852365	14,679	0,275733
14,6792	-0,070254	14,6792	0,194276
14,6794	-0,0556469	14,6794	0,136287
14,6796	-0,042258	14,6796	0,101475
14,6798	-0,0307648	14,6798	0,0865459
14,68	-0,0216141	14,68	0,0861121
14,6802	-0,0149758	14,6802	0,0937702
14,6804	-0,0107186	14,6804	0,103293
14,6806	-0,00841988	14,6806	0,109598
14,6808	-0,00740997	14,6808	0,109418
14,681	-0,00685183	14,681	0,101634
14,6812	-0,00585033	14,6812	0,0871127
14,6814	-0,00358031	14,6814	0,0682801
14,6816	0,000582621	14,6816	0,0484566
14,6818	0,00694409	14,6818	0,0310706
14,682	0,01541	14,682	0,0190347
14,6822	0,0254545	14,6822	0,0142185
14,6824	0,0361524	14,6824	0,0172002
14,6826	0,0462756	14,6826	0,0273263
14,6828	0,0544439	14,6828	0,0429207
14,683	0,0593184	14,683	0,0617296
14,6832	0,0598064	14,6832	0,081402
14,6834	0,05525	14,6834	0,099871
14,6836	0,0455672	14,6836	0,115706
14,6838	0,0313192	14,6838	0,128203
14,684	0,01368	14,684	0,137327
14,6842	-0,00567871	14,6842	0,143559
14,6844	-0,0248052	14,6844	0,147573
14,6846	-0,0417222	14,6846	0,149965
14,6848	-0,0547186	14,6848	0,151037
14,685	-0,062609	14,685	0,150628
14,6852	-0,0649232	14,6852	0,14817
14,6854	-0,0620067	14,6854	0,142798
14,6856	-0,0549905	14,6856	0,133566
14,6858	-0,0456348	14,6858	0,119728
14,686	-0,0360712	14,686	0,100922
14,6862	-0,0284643	14,6862	0,0773545
14,6864	-0,0246464	14,6864	0,0498398
14,6866	-0,0257958	14,6866	0,0197455
14,6868	-0,0321884	14,6868	-0,0111432
14,687	-0,043088	14,687	-0,0408275
14,6872	-0,0567821	14,6872	-0,0673159
14,6874	-0,0707763	14,6874	-0,0887852
14,6876	-0,0820911	14,6876	-0,103707
14,6878	-0,0876942	14,6878	-0,11085
14,688	-0,0848871	14,688	-0,10927
14,6882	-0,0717428	14,6882	-0,0982063
14,6884	-0,0473926	14,6884	-0,0770236
14,6886	-0,0121873	14,6886	-0,0451588
14,6888	0,0322956	14,6888	-0,002147
14,689	0,0834291	14,689	0,0522879
14,6892	0,137857	14,6892	0,118062
14,6894	0,191864	14,6894	0,194541
14,6896	0,241843	14,6896	0,280338
14,6898	0,284677	14,6898	0,373214
14,69	0,318084	14,69	0,469994
14,6902	0,340819	14,6902	0,566737
14,6904	0,352715	14,6904	0,658855
14,6906	0,354603	14,6906	0,741512
14,6908	0,34807	14,6908	0,810032
14,691	0,33516	14,691	0,860319
14,6912	0,318038	14,6912	0,8893
14,6914	0,298669	14,6914	0,895296
14,6916	0,278571	14,6916	0,878073
14,6918	0,258654	14,6918	0,839074
14,692	0,239189	14,692	0,781153
14,6922	0,219876	14,6922	0,708422
14,6924	0,200002	14,6924	0,625876
14,6926	0,178675	14,6926	0,538973
14,6928	0,155041	14,6928	0,453129
14,693	0,128496	14,693	0,373363
14,6932	0,0988373	14,6932	0,303772
14,6934	0,0663252	14,6934	0,247305
14,6936	0,031677	14,6936	0,205451
14,6938	-0,00402069	14,6938	0,178162
14,694	-0,0394589	14,694	0,163844
14,6942	-0,0732726	14,6942	0,159547
14,6944	-0,10422	14,6944	0,161219
14,6946	-0,131318	14,6946	0,164205
14,6948	-0,153942	14,6948	0,163738
14,695	-0,171858	14,695	0,155589
14,6952	-0,185198	14,6952	0,136679
14,6954	-0,19439	14,6954	0,105621
14,6956	-0,200052	14,6956	0,0631141
14,6958	-0,202877	14,6958	0,0120931
14,696	-0,203515	14,696	-0,0424432
14,6962	-0,202487	14,6962	-0,0938511
14,6964	-0,200127	14,6964	-0,134646
14,6966	-0,196556	14,6966	-0,157441
14,6968	-0,191704	14,6968	-0,156031
14,697	-0,185348	14,697	-0,126443
14,6972	-0,177176	14,6972	-0,067737
14,6974	-0,166856	14,6974	0,0175368
14,6976	-0,154105	14,6976	0,123325
14,6978	-0,138746	14,6978	0,240585
14,698	-0,120756	14,698	0,358292
14,6982	-0,100289	14,6982	0,464727
14,6984	-0,0776875	14,6984	0,549037
14,6986	-0,0534748	14,6986	0,602702
14,6988	-0,0283354	14,6988	0,620755
14,699	-0,00307958	14,699	0,602525
14,6992	0,0214033	14,6992	0,551821
14,6994	0,0441962	14,6994	0,476412
14,6996	0,0644154	14,6996	0,386967
14,6998	0,0812734	14,6998	0,295492
14,7	0,0941423	14,7	0,213611
14,7002	0,10261	14,7002	0,150856
14,7004	0,106525	14,7004	0,113324
14,7006	0,106015	14,7006	0,102874
14,7008	0,101484	14,7008	0,116989
14,701	0,0935888	14,701	0,149313
14,7012	0,0831746	14,7012	0,19078
14,7014	0,0712085	14,7014	0,231232
14,7016	0,0586782	14,7016	0,26108
14,7018	0,0464993	14,7018	0,273
14,702	0,035426	14,702	0,263133
14,7022	0,0259831	14,7022	0,231697
